,source,bit_rate
33439,21,3997.9910830000003
33440,0,527.68974
33441,1,772.5995700000001
33442,2,1600.265522
33443,3,418.11299
33444,4,15199.746790000001
33445,5,1180.268056
33446,6,1020.2050749999999
33447,7,6147.2587809999995
33448,8,4672.059415999998
33449,9,6503.651547000001
33450,10,178.32222800000005
33451,11,261.18327600000003
33452,12,1583.962898
33453,13,51.88571600000001
33454,14,4559.731384
33455,15,1989.8863580000002
33456,16,611.924177
33457,17,1871.8020420000003
33458,18,4054.6000000000004
33459,19,3964.27515
33460,20,173.85077299999998
33461,21,4279.837715000001
33462,0,418.690149
33463,1,632.277758
33464,2,1000.0725389999999
33465,3,319.083147
33466,4,11104.104093
33467,5,555.174176
33468,6,634.3290770000001
33469,7,4584.734898000001
33470,8,3456.726553
33471,9,4880.9148829999995
33472,10,89.07758299999999
33473,11,180.96133
33474,12,1128.6976849999999
33475,13,44.058265
33476,14,3421.5852170000003
33477,15,1314.6555550000003
33478,16,434.841682
33479,17,1375.862897
33480,18,3033.890248
33481,19,3073.161490000001
33482,20,172.25402799999998
33483,21,2950.973362
33484,0,753.1120610000002
33485,1,1036.892828
33486,2,2207.207836
33487,3,706.8823140000001
33488,4,19612.817637000004
33489,5,1140.7287019999999
33490,6,1110.140633
33491,7,8048.504978
33492,8,6241.110004
33493,9,8468.084875999999
33494,10,152.22513000000004
33495,11,366.56888100000015
33496,12,1880.876871
33497,13,86.544026
33498,14,6378.093534
33499,15,2151.1505480000005
33500,16,737.779989
33501,17,2439.447753
33502,18,4905.133464
33503,19,5340.076865999999
33504,20,277.439509
33505,21,4943.312133000001
33506,0,488.57903699999997
33507,1,834.9481259999999
33508,2,1834.198789
33509,3,577.395761
33510,4,15493.583000999999
33511,5,821.554064
33512,6,882.099508
33513,7,6293.7943190000005
33514,8,5165.00222
33515,9,6533.362462000001
33516,10,144.89015400000002
33517,11,281.750591
33518,12,1358.9325620000002
33519,13,62.28602600000001
33520,14,4661.20346
33521,15,1759.3572209999998
33522,16,613.261977
33523,17,1902.9169959999997
33524,18,3903.4882509999998
33525,19,4217.729268
33526,20,126.510625
33527,21,3988.568463
33528,0,412.769052
33529,1,877.4083579999999
33530,2,1415.266846
33531,3,618.1248550000001
33532,4,15449.149220000003
33533,5,830.45463
33534,6,873.1202730000001
33535,7,6411.068282000001
33536,8,5030.048640000002
33537,9,6421.865864
33538,10,161.660733
33539,11,266.5534169999999
33540,12,1573.6737019999996
33541,13,45.882127999999994
33542,14,4565.679359
33543,15,1671.4890029999997
33544,16,640.181176
33545,17,1955.9150220000001
33546,18,4226.3459250000005
33547,19,4232.9960599999995
33548,20,146.99393299999997
33549,21,3953.1170680000005
33550,0,394.26142999999996
33551,1,866.396531
33552,2,1409.772151
33553,3,496.468451
33554,4,14922.944833999998
33555,5,930.3755119999998
33556,6,961.540792
33557,7,6319.792732000001
33558,8,4824.736022
33559,9,6342.313580999998
33560,10,149.608125
33561,11,280.5541579999999
33562,12,1496.5803500000002
33563,13,55.018358000000006
33564,14,3995.544796
33565,15,1796.763832
33566,16,621.1715220000001
33567,17,1953.5089450000003
33568,18,3908.066994
33569,19,4049.4207640000004
33570,20,194.20210600000001
33571,21,4246.548751000001
33572,0,443.02923499999997
33573,1,691.3207040000001
33574,2,1592.3976430000002
33575,3,472.287263
33576,4,14988.152296000002
33577,5,888.4583649999997
33578,6,791.789897
33579,7,6287.992996000001
33580,8,4604.506935999999
33581,9,6532.084209999999
33582,10,133.50084700000002
33583,11,270.358138
33584,12,1500.7097499999995
33585,13,51.384864000000015
33586,14,3846.84565
33587,15,1941.242149
33588,16,692.5404719999999
33589,17,1964.2194829999999
33590,18,3932.7123140000003
33591,19,4131.262844
33592,20,308.283145
33593,21,3883.5385210000004
33594,0,419.5818079999999
33595,1,713.396761
33596,2,1522.805771
33597,3,522.618692
33598,4,14952.350128
33599,5,796.4227919999998
33600,6,923.3751700000001
33601,7,6275.295636
33602,8,4736.198598999999
33603,9,6244.458914999999
33604,10,129.139211
33605,11,290.010682
33606,12,1477.1137610000003
33607,13,64.997106
33608,14,3944.326998000001
33609,15,1894.850284
33610,16,613.8335119999999
33611,17,2018.1451559999998
33612,18,3854.6806340000003
33613,19,4095.4785569999995
33614,20,248.56261700000002
33615,21,3693.1189230000004
33616,0,419.990497
33617,1,618.474895
33618,2,1826.691464
33619,3,466.599413
33620,4,14390.700925
33621,5,866.364928
33622,6,1113.740222
33623,7,6377.639186
33624,8,4870.448891999998
33625,9,6207.032448999999
33626,10,89.67880699999998
33627,11,265.242385
33628,12,1708.788442
33629,13,56.07106400000001
33630,14,4762.580566
33631,15,1826.5174280000006
33632,16,563.973922
33633,17,2012.049911
33634,18,3893.555615
33635,19,4158.5759419999995
33636,20,193.57287999999994
33637,21,3755.764886000001
33638,0,531.624747
33639,1,678.000474
33640,2,1943.8357609999996
33641,3,507.646721
33642,4,14789.464454000004
33643,5,785.66013
33644,6,1061.858668
33645,7,6658.580498000001
33646,8,4980.733649
33647,9,6099.2934510000005
33648,10,92.21084400000001
33649,11,244.32097800000003
33650,12,1761.1387379999999
33651,13,54.53330600000002
33652,14,5813.058813
33653,15,1867.8252549999995
33654,16,638.7995189999999
33655,17,2020.4255580000001
33656,18,4369.2992460000005
33657,19,4257.881935
33658,20,171.67406099999997
33659,21,3831.0080019999996
33660,0,509.199717
33661,1,719.3486739999998
33662,2,1995.310817
33663,3,565.571171
33664,4,14236.488524999999
33665,5,1294.6060699999998
33666,6,727.780496
33667,7,6586.20557
33668,8,4960.781727999999
33669,9,6308.275950000002
33670,10,92.638596
33671,11,272.56853
33672,12,1654.7992270000002
33673,13,95.11434600000001
33674,14,5369.268994999999
33675,15,1919.1204890000001
33676,16,568.7588059999999
33677,17,2074.4167429999998
33678,18,4583.719922
33679,19,4466.609478
33680,20,223.21226700000003
33681,21,3742.2116329999994
33682,0,530.499504
33683,1,611.5981490000001
33684,2,1800.2329639999998
33685,3,460.88687799999997
33686,4,13692.745098
33687,5,785.1526410000002
33688,6,897.1807899999998
33689,7,5674.635198999999
33690,8,4865.889438999999
33691,9,6196.601663999999
33692,10,110.783525
33693,11,304.53342000000004
33694,12,1464.9649399999996
33695,13,98.71680299999998
33696,14,3902.4390320000007
33697,15,1803.8386820000003
33698,16,571.513915
33699,17,2060.933662
33700,18,4500.508669
33701,19,4371.738108999999
33702,20,184.53870600000002
33703,21,3870.9147109999994
33704,0,488.29512400000016
33705,1,621.7927669999999
33706,2,1825.3931420000001
33707,3,469.53755400000006
33708,4,13715.861883000001
33709,5,945.124751
33710,6,974.3309319999998
33711,7,5667.645933999999
33712,8,4836.464457000001
33713,9,5949.869148999999
33714,10,127.43900399999997
33715,11,282.69134099999997
33716,12,1560.2226750000002
33717,13,71.141439
33718,14,3916.0176450000004
33719,15,1829.3638
33720,16,600.3992410000002
33721,17,2036.9191999999998
33722,18,4372.5026290000005
33723,19,4106.437017
33724,20,283.007022
33725,21,3954.3895279999997
33726,0,591.2803289999998
33727,1,570.0621370000001
33728,2,1847.128664
33729,3,424.54135
33730,4,13965.728616000004
33731,5,856.1225720000001
33732,6,982.5254569999998
33733,7,5729.463498999999
33734,8,4956.058807
33735,9,5827.125400999998
33736,10,162.142072
33737,11,280.71734100000003
33738,12,1743.2534279999995
33739,13,59.21973499999999
33740,14,4741.431873
33741,15,1872.7216499999997
33742,16,560.895706
33743,17,2025.994982
33744,18,4402.348442
33745,19,4100.172012999999
33746,20,168.57076899999998
33747,21,3915.480075
33748,0,584.068782
33749,1,569.438418
33750,2,1928.0546229999998
33751,3,397.323054
33752,4,13416.739766
33753,5,888.1497649999999
33754,6,972.0638570000002
33755,7,5531.470729
33756,8,4660.777961000001
33757,9,5805.461237
33758,10,60.930401999999994
33759,11,293.381185
33760,12,1896.3863540000002
33761,13,61.494742
33762,14,6229.328149999999
33763,15,1942.7135509999998
33764,16,550.7519809999999
33765,17,2078.134584
33766,18,4327.988324
33767,19,3392.190657
33768,20,141.92535900000001
33769,21,4161.353204
33770,0,596.3596439999999
33771,1,517.526839
33772,2,1907.12883
33773,3,589.6080689999999
33774,4,13357.864785999996
33775,5,975.143698
33776,6,1071.687501
33777,7,5610.81496
33778,8,4387.681866999999
33779,9,5719.782665
33780,10,75.875324
33781,11,287.85292000000004
33782,12,1946.5918239999996
33783,13,59.756462
33784,14,4502.920371
33785,15,1799.184421
33786,16,576.140343
33787,17,2096.3550339999997
33788,18,4127.11708
33789,19,3561.545404
33790,20,119.08629800000001
33791,21,3770.0737199999994
33792,0,512.71164
33793,1,525.207746
33794,2,1965.315487
33795,3,473.650083
33796,4,13412.416820000002
33797,5,1099.5829889999998
33798,6,919.3414779999999
33799,7,5690.499726000001
33800,8,4194.386036999999
33801,9,5657.238540000001
33802,10,60.318493
33803,11,290.76305900000006
33804,12,1899.835637
33805,13,58.580777999999995
33806,14,3999.2691060000006
33807,15,1952.9853770000004
33808,16,541.562385
33809,17,2113.859658
33810,18,4123.703843000001
33811,19,3524.8016439999997
33812,20,106.07303200000001
33813,21,3835.423505
33814,0,576.2710239999999
33815,1,535.054796
33816,2,1598.870764
33817,3,451.13570500000003
33818,4,13137.380579
33819,5,1045.303789
33820,6,927.1847269999998
33821,7,5695.216743000001
33822,8,4046.963062
33823,9,5470.440796999998
33824,10,55.72822299999999
33825,11,268.43834499999997
33826,12,1711.2788119999998
33827,13,62.060990000000004
33828,14,3485.1516270000006
33829,15,1841.5443920000002
33830,16,618.4286179999999
33831,17,2223.244825
33832,18,4070.3905269999996
33833,19,3580.6133689999997
33834,20,131.90657900000002
33835,21,4528.336849000001
33836,0,520.004273
33837,1,511.7777519999999
33838,2,1663.4783539999999
33839,3,533.488645
33840,4,12953.648900999999
33841,5,1098.827633
33842,6,824.4432789999998
33843,7,6309.316229
33844,8,4103.138938
33845,9,5608.955841000001
33846,10,92.43852500000001
33847,11,245.731937
33848,12,1824.1904099999997
33849,13,60.776441
33850,14,3627.2641260000005
33851,15,2222.66885
33852,16,662.0273599999999
33853,17,2196.2862059999998
33854,18,4063.19877
33855,19,3599.4180619999997
33856,20,170.81749
33857,21,4517.696205
33858,0,521.584148
33859,1,584.4485119999999
33860,2,1787.6459340000001
33861,3,525.18874
33862,4,12552.371833
33863,5,989.8966450000001
33864,6,1022.2202370000002
33865,7,6413.443884
33866,8,4020.6201739999997
33867,9,5660.592787999999
33868,10,131.55693300000001
33869,11,226.76164200000002
33870,12,1661.2594680000002
33871,13,55.406296000000005
33872,14,3894.6379550000006
33873,15,1986.682411
33874,16,633.4089079999999
33875,17,2119.272369
33876,18,4023.951654
33877,19,3546.243468999999
33878,20,217.01608900000005
33879,21,4860.910721
33880,0,512.002563
33881,1,675.6927430000001
33882,2,1258.782761
33883,3,448.20537800000005
33884,4,12409.097039999999
33885,5,1069.2804660000002
33886,6,997.879071
33887,7,6606.098900000003
33888,8,4095.088702999999
33889,9,5661.626489999999
33890,10,88.51898
33891,11,217.78448500000005
33892,12,1538.8499020000002
33893,13,69.94129400000001
33894,14,3892.5346239999994
33895,15,2056.869381
33896,16,605.470853
33897,17,2158.779388
33898,18,3973.101379
33899,19,3567.369050999999
33900,20,159.28693
33901,21,4249.676614
33902,0,526.722222
33903,1,651.727368
33904,2,1333.116674
33905,3,428.953142
33906,4,12125.312561
33907,5,1192.277477
33908,6,731.963371
33909,7,6357.803437999999
33910,8,4007.228866000001
33911,9,5561.383346
33912,10,30.013325000000005
33913,11,236.44758900000005
33914,12,1743.893002
33915,13,59.55582799999999
33916,14,3153.2198020000005
33917,15,2483.2183419999997
33918,16,535.7867040000001
33919,17,2063.688716
33920,18,4016.7963320000003
33921,19,3600.5203650000003
33922,20,147.84195499999998
33923,21,4313.408401
33924,0,456.837722
33925,1,696.5573520000002
33926,2,1552.49948
33927,3,469.543402
33928,4,12007.830259
33929,5,1163.341993
33930,6,888.659502
33931,7,6496.964861
33932,8,3913.7837449999993
33933,9,5495.037197000001
33934,10,45.333647
33935,11,244.385083
33936,12,1751.3810369999994
33937,13,54.976015999999994
33938,14,1213.5079890000002
33939,15,4038.722819
33940,16,599.689603
33941,17,1994.106681
33942,18,3926.0010589999997
33943,19,3456.9136340000014
33944,20,134.578687
33945,21,4026.1605280000003
33946,0,486.4147509999999
33947,1,658.419003
33948,2,1289.9547920000002
33949,3,601.4953569999999
33950,4,12258.729733999999
33951,5,1000.9110039999998
33952,6,1028.5909020000001
33953,7,6758.529776
33954,8,3956.4915669999996
33955,9,5759.396077
33956,10,40.693274
33957,11,250.637436
33958,12,1858.729173
33959,13,58.411805
33960,14,1019.8979420000002
33961,15,3929.851211
33962,16,583.8423390000002
33963,17,1909.891137
33964,18,3914.970335
33965,19,3587.2076099999995
33966,20,171.634192
33967,21,4872.6337029999995
33968,0,443.4721679999999
33969,1,490.71138399999995
33970,2,1174.1990690000002
33971,3,573.010621
33972,4,12067.192089999999
33973,5,946.2998709999999
33974,6,702.0714479999999
33975,7,6776.636753000001
33976,8,3908.7005499999996
33977,9,5451.544111
33978,10,55.036127999999984
33979,11,239.34333299999994
33980,12,1562.1366759999999
33981,13,53.901496
33982,14,1064.4338950000001
33983,15,3474.3349820000003
33984,16,693.6587430000002
33985,17,1936.739937
33986,18,3921.2203310000004
33987,19,3886.1045799999997
33988,20,107.594146
33989,21,4310.38181
33990,0,461.49428900000004
33991,1,456.807415
33992,2,975.7978370000001
33993,3,394.270934
33994,4,11963.916675
33995,5,905.4173190000002
33996,6,921.1792250000001
33997,7,6698.614572
33998,8,3878.658095
33999,9,5518.741543999999
34000,10,39.201742
34001,11,236.947766
34002,12,1534.092512
34003,13,45.708991999999995
34004,14,1104.4462640000002
34005,15,3606.4133440000005
34006,16,647.4989469999999
34007,17,1941.631047
34008,18,3987.784039
34009,19,3834.8682240000003
34010,20,80.869787
34011,21,4213.880238000001
34012,0,452.38583600000004
34013,1,583.082709
34014,2,1258.460163
34015,3,442.11502700000005
34016,4,11646.606610000003
34017,5,920.601112
34018,6,907.3920509999999
34019,7,6599.9113800000005
34020,8,3808.482709
34021,9,5648.986542999999
34022,10,43.20119
34023,11,253.07011499999996
34024,12,1540.1679639999998
34025,13,55.69628399999999
34026,14,973.9395619999999
34027,15,3534.2032870000007
34028,16,611.9897969999998
34029,17,1931.4679740000001
34030,18,3681.9594349999998
34031,19,3749.9272360000004
34032,20,96.04418600000001
34033,21,3656.5531340000002
34034,0,517.4650389999999
34035,1,811.5852170000002
34036,2,1338.0599069999998
34037,3,338.846808
34038,4,11762.111146
34039,5,991.984682
34040,6,729.1609719999999
34041,7,6529.205843999999
34042,8,3769.8177
34043,9,5386.0425
34044,10,29.836594
34045,11,238.42519000000004
34046,12,1639.01933
34047,13,46.674989000000004
34048,14,923.1708819999999
34049,15,3621.8615929999996
34050,16,564.049269
34051,17,1916.0681949999996
34052,18,3606.2112479999996
34053,19,3642.541654
34054,20,105.26037800000002
34055,21,3559.986279
34056,0,470.05471200000005
34057,1,728.570322
34058,2,1490.3187180000004
34059,3,509.15911800000003
34060,4,11353.581987
34061,5,1026.103117
34062,6,741.605122
34063,7,6338.831291
34064,8,3763.5268810000002
34065,9,5300.9724639999995
34066,10,30.343294000000007
34067,11,221.28499800000003
34068,12,1690.48325
34069,13,52.12739600000001
34070,14,767.322494
34071,15,3738.718263
34072,16,554.9206879999999
34073,17,1923.7809909999999
34074,18,3615.907769
34075,19,3484.1467749999997
34076,20,109.55245400000001
34077,21,3499.2822659999997
34078,0,487.647677
34079,1,690.633331
34080,2,1130.2965089999998
34081,3,497.70835300000005
34082,4,11040.210866
34083,5,913.9427090000001
34084,6,778.4922720000001
